filename,width,height,class,xmin,ymin,xmax,ymax
20230602_192912_mp4-10_jpg.rf.5a6d8aae1b5a3854310fb7e6002a625b.jpg,500,500,eyes-away,248,99,330,179
0P1-107-_jpg.rf.5ab8b57da8b19acf6acfadbb90370043.jpg,500,500,phone-holding,143,152,207,223
20230517_173830_mp4-19_jpg.rf.5ab98abd34a4a3bf3d5a3d405b2ed10b.jpg,500,500,hand-gestures,334,213,362,273
0_jpg.rf.5ad5a939a0b03aae59efd725067890a0.jpg,500,500,hand-gestures,91,74,265,446
0_jpg.rf.5ad5a939a0b03aae59efd725067890a0.jpg,500,500,hand-gestures,204,43,500,339
20230602_192854_mp4-3_jpg.rf.5af408aeae5451a661dbf75045b4122b.jpg,500,500,eyes-away,174,172,324,236
20230602_193121_mp4-2_jpg.rf.5a5e2fcc9d9c8556c3a713c71c63393b.jpg,500,500,standing-walking,0,151,226,499
20230517_174031_mp4-7_jpg.rf.5ade10dda0096a8ac6222175bd6c40b4.jpg,500,500,showing-paper,152,244,226,320
20230517_174031_mp4-7_jpg.rf.5ade10dda0096a8ac6222175bd6c40b4.jpg,500,500,showing-paper,254,225,302,291
20230517_174031_mp4-7_jpg.rf.5ade10dda0096a8ac6222175bd6c40b4.jpg,500,500,showing-paper,325,242,385,342
0P1-105-_jpg.rf.59d92db00e930061b929c777745fe246.jpg,500,500,phone-holding,47,198,102,272
20230517_173712_mp4-27_jpg.rf.5b4b2690043159f2a3068813fd8738ee.jpg,500,500,head-turn,88,46,184,199
20230517_173712_mp4-27_jpg.rf.5b4b2690043159f2a3068813fd8738ee.jpg,500,500,head-turn,170,41,285,214
20230517_173712_mp4-27_jpg.rf.5b4b2690043159f2a3068813fd8738ee.jpg,500,500,head-turn,289,25,426,241
224_jpg.rf.5b236f30724aef5f642b9d439149ce59.jpg,500,500,eyes-away,153,181,373,252
258_jpg.rf.5abcf6e9fda546bf333d9bbda2cea6aa.jpg,500,500,eyes-away,148,192,424,282
20230602_192714_mp4-4_jpg.rf.5b4b85cef4e5296f1a98086b26d857d8.jpg,500,500,hand-gestures,271,232,351,312
20230602_192854_mp4-6_jpg.rf.5b72cac443041ff4ac489c879858fa26.jpg,500,500,eyes-away,152,155,304,227
house4_jpeg_jpg.rf.5b73adc58d11f6440d4a2a1720391663.jpg,500,500,hand-gestures,210,260,270,366
house4_jpeg_jpg.rf.5b73adc58d11f6440d4a2a1720391663.jpg,500,500,hand-gestures,266,270,324,406
0P1-137-_jpg.rf.5b9ed58f70d57cc522f77d99b065b34d.jpg,500,500,phone-holding,167,106,443,382
image2000_192_jpg.rf.5b97b3dd4226a122900891dbebd61341.jpg,500,500,speaking,0,0,500,500
image2000_162_jpg.rf.5ba323b5c8407641aaae254e318fe5fc.jpg,500,500,speaking,1,0,458,490
0P1-102-_jpg.rf.5b973bbcece02c46e3635375ebe6f1b9.jpg,500,500,phone-holding,270,300,399,426
20230517_174215_mp4-1_jpg.rf.5b790a115dc22b5bcee13f9933120022.jpg,500,500,standing-walking,4,61,92,498
20230602_193121_mp4-35_jpg.rf.5b056ac8647b4a58ccad3811c4b51d16.jpg,500,500,standing-walking,0,20,421,500
0P1-88-_jpg.rf.5ba55fb5df6f403d8663ff0884012843.jpg,500,500,phone-holding,92,219,229,386
VID20230603083955_mp4-84_jpg.rf.5bc443eeec0085c2d8366b3350b1c73b.jpg,500,500,head-turn,81,159,146,249
VID20230603083955_mp4-84_jpg.rf.5bc443eeec0085c2d8366b3350b1c73b.jpg,500,500,head-turn,299,243,327,294
VID20230603083955_mp4-84_jpg.rf.5bc443eeec0085c2d8366b3350b1c73b.jpg,500,500,head-turn,455,193,500,275
VID20230603083955_mp4-84_jpg.rf.5bc443eeec0085c2d8366b3350b1c73b.jpg,500,500,eyes-away,459,205,500,253
20230602_193024_mp4-19_jpg.rf.5b6ea819212d0f46c8ccee41190f807c.jpg,500,500,showing-paper,234,20,309,422
20230602_193121_mp4-17_jpg.rf.5af44d4595eae84b5d3cb1f97fa2b957.jpg,500,500,standing-walking,0,267,264,407
20230602_193024_mp4-1_jpg.rf.5baad75490e21228cba2863cd644d75f.jpg,500,500,showing-paper,251,77,430,463
help9_jpeg_jpg.rf.5bc4ee1e8fe8bd2f5d733ee7564912ec.jpg,500,500,hand-gestures,346,217,458,387
20230602_192728_mp4-37_jpg.rf.5bf377d7aff5e4b2d0af0c2e647063bd.jpg,500,500,hand-gestures,239,40,319,190
20230517_173712_mp4-5_jpg.rf.5c0b1efd37d4e4fd7328913a7f817f50.jpg,500,500,head-turn,136,135,220,293
20230517_173712_mp4-5_jpg.rf.5c0b1efd37d4e4fd7328913a7f817f50.jpg,500,500,head-turn,253,141,370,331
20230517_173712_mp4-6_jpg.rf.5c07c05c424b19232612dc7612c7d9bf.jpg,500,500,head-turn,53,114,185,246
20230517_173712_mp4-6_jpg.rf.5c07c05c424b19232612dc7612c7d9bf.jpg,500,500,head-turn,186,105,278,281
20230517_173712_mp4-6_jpg.rf.5c07c05c424b19232612dc7612c7d9bf.jpg,500,500,head-turn,270,132,448,310
0P1-127-_jpg.rf.5c453f86e82d4e611c81d3d1ff442769.jpg,500,500,phone-holding,143,1,316,480
20230517_174215_mp4-24_jpg.rf.5c792507ac54be22df9d80849502e13e.jpg,500,500,standing-walking,356,84,415,301
20230517_174215_mp4-24_jpg.rf.5c792507ac54be22df9d80849502e13e.jpg,500,500,standing-walking,404,3,500,486
20230517_174215_mp4-24_jpg.rf.5c792507ac54be22df9d80849502e13e.jpg,500,500,standing-walking,134,95,194,348
20230602_192626_mp4-20_jpg.rf.5c4fd51ddedd2292f1029551f8ccb47e.jpg,500,500,speaking,140,220,175,258
350_jpg.rf.5c7dcec5c1d3ba33e95938bc9b857752.jpg,500,500,eyes-away,171,188,319,261
0P1-31-_jpg.rf.5c869e57fcc0517b94ad48efccd96fef.jpg,500,500,phone-holding,70,76,394,402
0P1-8-_jpg.rf.5c80c8b4989a0b3941ddf534201f2bd6.jpg,500,500,phone-holding,152,23,263,456
20230602_192854_mp4-6_jpg.rf.5c4da444a6e7e6eea3e50eeefaec73a3.jpg,500,500,eyes-away,156,148,308,224
20230517_174215_mp4-0_jpg.rf.5c87833cf534c9aee70e403163744a7a.jpg,500,500,standing-walking,44,75,161,499
20230517_174031_mp4-8_jpg.rf.5cb568d875cda9c0d58bb4e7923cf1b6.jpg,500,500,showing-paper,186,217,241,293
20230517_174031_mp4-8_jpg.rf.5cb568d875cda9c0d58bb4e7923cf1b6.jpg,500,500,showing-paper,256,192,319,264
20230517_174031_mp4-8_jpg.rf.5cb568d875cda9c0d58bb4e7923cf1b6.jpg,500,500,showing-paper,351,206,419,331
hello8_png_jpg.rf.5b58575b13b88e26283754166a759356.jpg,500,500,hand-gestures,61,134,187,260
20230517_174031_mp4-27_jpg.rf.5cc37aecbd5feeda0cc0984d600e628b.jpg,500,500,showing-paper,198,216,246,294
20230517_174031_mp4-27_jpg.rf.5cc37aecbd5feeda0cc0984d600e628b.jpg,500,500,showing-paper,266,200,312,264
20230517_174031_mp4-27_jpg.rf.5cc37aecbd5feeda0cc0984d600e628b.jpg,500,500,showing-paper,343,220,407,310
20230602_193024_mp4-1_jpg.rf.5cae6888fa80c5d34ca2ec8b232a4923.jpg,500,500,showing-paper,251,77,430,460
VID20230603083955_mp4-53_jpg.rf.5bad450f68a57ff443e742c9c26658f9.jpg,500,500,head-turn,53,151,138,240
VID20230603083955_mp4-53_jpg.rf.5bad450f68a57ff443e742c9c26658f9.jpg,500,500,head-turn,407,89,441,153
VID20230603083955_mp4-53_jpg.rf.5bad450f68a57ff443e742c9c26658f9.jpg,500,500,head-turn,276,203,310,260
VID20230603083955_mp4-53_jpg.rf.5bad450f68a57ff443e742c9c26658f9.jpg,500,500,head-turn,377,190,398,238
288_jpg.rf.5ceff9e100eaf29cfe481a8fb7ba1b13.jpg,500,500,eyes-away,169,148,321,300
0P1-150-_jpg.rf.5cbb96f004cffcc2b3017eb8b6b2f593.jpg,500,500,phone-holding,2,17,170,325
20230602_192626_mp4-29_jpg.rf.5d076bea91c8e8981af84c18479b8881.jpg,500,500,speaking,239,206,267,258
0P1-77-_jpg.rf.5cf82213a52b39ca3cd2c188fc3dbfa5.jpg,500,500,phone-holding,188,126,272,235
0P1-36-_jpg.rf.5c287350d03d15ffdf54fe292b26da4b.jpg,500,500,phone-holding,33,0,445,496
0P1-155-_jpg.rf.5d0dc643f4334441e80a9d4001e13cb9.jpg,500,500,phone-holding,79,106,207,228
0P1-10-_jpg.rf.5cd1f751ac085bf0b88d346423f9066b.jpg,500,500,phone-holding,207,150,331,330
20230517_174128_mp4-0_jpg.rf.5d3992e92986b0b864d6dee0bba8ea48.jpg,500,500,phone-holding,151,255,215,319
20230517_174128_mp4-0_jpg.rf.5d3992e92986b0b864d6dee0bba8ea48.jpg,500,500,phone-holding,273,250,305,308
20230517_174128_mp4-0_jpg.rf.5d3992e92986b0b864d6dee0bba8ea48.jpg,500,500,phone-holding,296,287,320,363
VID20230603083955_mp4-90_jpg.rf.5cf26b1f72c6dd1473900522312feaf5.jpg,500,500,head-turn,256,120,288,184
VID20230603083955_mp4-90_jpg.rf.5cf26b1f72c6dd1473900522312feaf5.jpg,500,500,head-turn,391,79,437,144
VID20230603083955_mp4-90_jpg.rf.5cf26b1f72c6dd1473900522312feaf5.jpg,500,500,head-turn,190,127,221,183
VID20230603083955_mp4-90_jpg.rf.5cf26b1f72c6dd1473900522312feaf5.jpg,500,500,head-turn,81,141,148,275
VID20230603083955_mp4-90_jpg.rf.5cf26b1f72c6dd1473900522312feaf5.jpg,500,500,phone-holding,17,201,66,314
VID20230603083955_mp4-90_jpg.rf.5cf26b1f72c6dd1473900522312feaf5.jpg,500,500,standing-walking,237,109,302,346
VID20230603083955_mp4-90_jpg.rf.5cf26b1f72c6dd1473900522312feaf5.jpg,500,500,standing-walking,166,131,251,361
VID20230603083955_mp4-90_jpg.rf.5cf26b1f72c6dd1473900522312feaf5.jpg,500,500,phone-holding,253,208,278,260
269_jpg.rf.5d19acd387446e1595909bdccef0b2c5.jpg,500,500,eyes-away,210,135,346,271
Writting_on_Textbook_056_mp4-2_jpg.rf.5d39dad75b29cc159013c11f547d2456.jpg,500,500,speaking,324,31,435,193
0P1-68-_jpg.rf.5d45a1e2144cc357e379731245a47d8a.jpg,500,500,phone-holding,148,94,486,432
20230602_193121_mp4-8_jpg.rf.5d80416a670e08769a8f2e10513561b5.jpg,500,500,standing-walking,0,212,345,391
0P1-119-_jpg.rf.5d706c48f1770ae50370cee2b2d99ca4.jpg,500,500,phone-holding,68,131,302,365
0P1-119-_jpg.rf.5d706c48f1770ae50370cee2b2d99ca4.jpg,500,500,phone-holding,252,76,386,436
Arguing_056_mp4-1_jpg.rf.5d03da593a0b947ee5e480fa1bd73928.jpg,500,500,speaking,338,228,384,326
Arguing_056_mp4-1_jpg.rf.5d03da593a0b947ee5e480fa1bd73928.jpg,500,500,speaking,292,104,334,180
Arguing_056_mp4-1_jpg.rf.5d03da593a0b947ee5e480fa1bd73928.jpg,500,500,speaking,242,94,300,182
20230602_192912_mp4-4_jpg.rf.5cc1a1cab0b6b4cdf746fa6c9916f1b5.jpg,500,500,eyes-away,24,173,126,219
20230602_192359_mp4-39_jpg.rf.5d8b66c5c920156b44ae7c3ae39233a4.jpg,500,500,head-turn,182,76,282,260
house4_jpeg_jpg.rf.5d90a2a1b9a79b35d5cf9b7dcd887089.jpg,500,500,hand-gestures,178,236,247,349
house4_jpeg_jpg.rf.5d90a2a1b9a79b35d5cf9b7dcd887089.jpg,500,500,hand-gestures,230,241,300,383
20230517_174015_mp4-3_jpg.rf.5d9626e9ec9779427a4cf046eaadf5bd.jpg,500,500,showing-paper,136,218,176,296
20230517_174015_mp4-3_jpg.rf.5d9626e9ec9779427a4cf046eaadf5bd.jpg,500,500,showing-paper,244,206,292,284
20230517_173712_mp4-13_jpg.rf.5d2e6a0a55080e87960f9b027146332c.jpg,500,500,head-turn,10,90,154,296
20230517_173712_mp4-13_jpg.rf.5d2e6a0a55080e87960f9b027146332c.jpg,500,500,head-turn,190,114,296,304
20230517_173712_mp4-13_jpg.rf.5d2e6a0a55080e87960f9b027146332c.jpg,500,500,head-turn,262,104,412,254
20230517_173830_mp4-28_jpg.rf.5da3edd30d23d11a95f09257f9d2ecc5.jpg,500,500,hand-gestures,176,206,210,262
20230517_173830_mp4-28_jpg.rf.5da3edd30d23d11a95f09257f9d2ecc5.jpg,500,500,hand-gestures,290,178,318,232
20230517_173830_mp4-28_jpg.rf.5da3edd30d23d11a95f09257f9d2ecc5.jpg,500,500,hand-gestures,367,193,411,239
20230602_192626_mp4-5_jpg.rf.5d34a1165f3512f64a87bb3b619a9242.jpg,500,500,speaking,75,176,126,252
0P1-22-_jpg.rf.5d836e19f2c19e005878bd9dc7b6f842.jpg,500,500,phone-holding,172,127,242,305
20230517_173712_mp4-8_jpg.rf.5d48ad03b691cf92c744c06bd20c2f7d.jpg,500,500,head-turn,189,160,279,322
20230517_173712_mp4-8_jpg.rf.5d48ad03b691cf92c744c06bd20c2f7d.jpg,500,500,head-turn,286,150,422,366
VID20230603083955_mp4-85_jpg.rf.5daaf6ef1e8b0d6fecdd7f1867766694.jpg,500,500,standing-walking,172,142,243,368
VID20230603083955_mp4-85_jpg.rf.5daaf6ef1e8b0d6fecdd7f1867766694.jpg,500,500,head-turn,284,228,302,273
VID20230603083955_mp4-85_jpg.rf.5daaf6ef1e8b0d6fecdd7f1867766694.jpg,500,500,head-turn,69,174,108,249
0P1-155-_jpg.rf.5d8e476248b99618e817a529122d7d48.jpg,500,500,phone-holding,79,106,207,228
20230602_192626_mp4-8_jpg.rf.5d92f2a8adaa29e9c37a9b59565dc21d.jpg,500,500,speaking,173,176,208,254
20230517_174215_mp4-2_jpg.rf.5db75807e6ca2b0ad13a6b9a5f657cf8.jpg,500,500,standing-walking,405,134,475,332
0P1-4-_jpg.rf.5dcb84b2c35210c1c56d03902dab2f3f.jpg,500,500,phone-holding,178,240,214,308
6thank_you_png_jpg.rf.5dd3f20177597b353ea2be32c77c025d.jpg,500,500,hand-gestures,215,185,343,313
VID20230603083955_mp4-42_jpg.rf.5df19351321af9406280629960b43760.jpg,500,500,head-turn,61,148,125,256
20230602_192626_mp4-35_jpg.rf.5dbf50923d2d550e97f041347ec78ce5.jpg,500,500,speaking,168,166,203,247
0P1-100-_jpg.rf.5e3ce9ecfb240b7c84786ccf1eafdd97.jpg,500,500,phone-holding,16,111,88,183
0P1-100-_jpg.rf.5e3ce9ecfb240b7c84786ccf1eafdd97.jpg,500,500,phone-holding,311,169,371,237
0P1-100-_jpg.rf.5e3ce9ecfb240b7c84786ccf1eafdd97.jpg,500,500,phone-holding,16,238,84,304
0P1-100-_jpg.rf.5e3ce9ecfb240b7c84786ccf1eafdd97.jpg,500,500,phone-holding,27,300,123,388
0P1-100-_jpg.rf.5e3ce9ecfb240b7c84786ccf1eafdd97.jpg,500,500,phone-holding,270,298,356,370
0P1-100-_jpg.rf.5e3ce9ecfb240b7c84786ccf1eafdd97.jpg,500,500,phone-holding,166,261,238,325
263_jpg.rf.5dfe14890abcf3052d9945a7abbd0133.jpg,500,500,eyes-away,65,145,223,303
263_jpg.rf.5dfe14890abcf3052d9945a7abbd0133.jpg,500,500,phone-holding,202,223,478,491
image2001_54_jpg.rf.5e8032489d00873dc590ee6d10381c4c.jpg,500,500,speaking,0,0,500,500
VID20230603083955_mp4-45_jpg.rf.5e7059914b7f8b65e2a1af5ca8583480.jpg,500,500,head-turn,67,160,113,267
VID20230603083955_mp4-45_jpg.rf.5e7059914b7f8b65e2a1af5ca8583480.jpg,500,500,head-turn,274,226,303,279
VID20230603083955_mp4-45_jpg.rf.5e7059914b7f8b65e2a1af5ca8583480.jpg,500,500,head-turn,402,129,448,186
0P1-93-_jpg.rf.5eaa13ee3be4a05c0a58699fcd7755a4.jpg,500,500,phone-holding,144,265,200,329
0P1-93-_jpg.rf.5eaa13ee3be4a05c0a58699fcd7755a4.jpg,500,500,phone-holding,348,310,398,346
0P1-133-_jpg.rf.5e4dc20b7623e115af6215573bc864bd.jpg,500,500,phone-holding,150,78,332,454
VID20230603083955_mp4-87_jpg.rf.5ea9e31d2820c2031e5500fe875c7272.jpg,500,500,speaking,308,262,316,276
VID20230603083955_mp4-87_jpg.rf.5ea9e31d2820c2031e5500fe875c7272.jpg,500,500,eyes-away,305,249,321,265
VID20230603083955_mp4-87_jpg.rf.5ea9e31d2820c2031e5500fe875c7272.jpg,500,500,standing-walking,204,115,294,407
VID20230603083955_mp4-87_jpg.rf.5ea9e31d2820c2031e5500fe875c7272.jpg,500,500,hand-gestures,452,261,476,311
VID20230603083955_mp4-87_jpg.rf.5ea9e31d2820c2031e5500fe875c7272.jpg,500,500,phone-holding,171,266,197,292
VID20230603083955_mp4-87_jpg.rf.5ea9e31d2820c2031e5500fe875c7272.jpg,500,500,head-turn,398,161,444,207
house6_jpg.rf.5eb9e7790b4f7ab9f9d5b1f91cd3bb5c.jpg,500,500,hand-gestures,240,240,302,354
house6_jpg.rf.5eb9e7790b4f7ab9f9d5b1f91cd3bb5c.jpg,500,500,hand-gestures,294,246,365,372
0P1-93-_jpg.rf.5eba9ec417d72f90ea94d117c7874545.jpg,500,500,phone-holding,119,253,173,307
0P1-93-_jpg.rf.5eba9ec417d72f90ea94d117c7874545.jpg,500,500,phone-holding,326,266,366,306
20230517_174128_mp4-7_jpg.rf.5e81f3f0f6b4cc3b79e97821e791f4ec.jpg,500,500,phone-holding,169,224,201,274
20230517_174128_mp4-7_jpg.rf.5e81f3f0f6b4cc3b79e97821e791f4ec.jpg,500,500,phone-holding,304,232,332,282
20230517_174128_mp4-7_jpg.rf.5e81f3f0f6b4cc3b79e97821e791f4ec.jpg,500,500,phone-holding,261,301,319,359
0P1-118-_jpg.rf.5e51349c86484951d480128733b985cf.jpg,500,500,phone-holding,91,46,432,500
20230517_173830_mp4-3_jpg.rf.5ea3f63e80e894c5d13d3f78755c123f.jpg,500,500,hand-gestures,230,258,261,325
20230517_173830_mp4-3_jpg.rf.5ea3f63e80e894c5d13d3f78755c123f.jpg,500,500,hand-gestures,144,226,179,281
20230517_173830_mp4-3_jpg.rf.5ea3f63e80e894c5d13d3f78755c123f.jpg,500,500,hand-gestures,278,269,299,332
VID20230603083955_mp4-94_jpg.rf.5e4556f3c6ce26d83e1545c5e6fd5298.jpg,500,500,head-turn,172,160,224,240
VID20230603083955_mp4-94_jpg.rf.5e4556f3c6ce26d83e1545c5e6fd5298.jpg,500,500,head-turn,50,166,102,260
VID20230603083955_mp4-94_jpg.rf.5e4556f3c6ce26d83e1545c5e6fd5298.jpg,500,500,head-turn,0,84,52,246
VID20230603083955_mp4-94_jpg.rf.5e4556f3c6ce26d83e1545c5e6fd5298.jpg,500,500,head-turn,375,116,429,190
VID20230603083955_mp4-94_jpg.rf.5e4556f3c6ce26d83e1545c5e6fd5298.jpg,500,500,head-turn,294,114,348,172
VID20230603083955_mp4-94_jpg.rf.5e4556f3c6ce26d83e1545c5e6fd5298.jpg,500,500,head-turn,348,205,390,247
20230602_193121_mp4-6_jpg.rf.5eb1b3df5f1f1cd6850625714445ad5d.jpg,500,500,standing-walking,60,53,359,500
hello6_png_jpg.rf.5ec277db9d113db798c6fd2a26dc1027.jpg,500,500,hand-gestures,97,226,261,500
20230602_192359_mp4-15_jpg.rf.5e1081b68400621c6a03f0c8956efe53.jpg,500,500,eyes-away,273,190,302,209
20230602_192728_mp4-21_jpg.rf.5e737a6e122d173b93131cebc9c07b74.jpg,500,500,hand-gestures,293,127,381,215
Arguing_062_mp4-3_jpg.rf.5edef427e06779706b44dfb39d040f14.jpg,500,500,speaking,241,104,287,212
Arguing_062_mp4-3_jpg.rf.5edef427e06779706b44dfb39d040f14.jpg,500,500,speaking,126,100,188,218
0P1-67-_jpg.rf.5ecd9c49029c4786f03446ef3420e805.jpg,500,500,phone-holding,42,145,108,241
20230602_192626_mp4-12_jpg.rf.5e9e1c1c45af3454f427cc219c5e317b.jpg,500,500,speaking,287,161,313,225
0P1-98-_jpg.rf.5e93e1d74c386e38dfca69b79df8fbf4.jpg,500,500,phone-holding,24,141,200,192
20230602_192854_mp4-7_jpg.rf.5ed59b01ea9c4ef9a13ac10fbd7c56d8.jpg,500,500,eyes-away,152,167,318,265
0P1-142-_jpg.rf.5d663ffd9a9b17c7720a9ec837ddc543.jpg,500,500,phone-holding,346,117,486,257
Arguing_032_mp4-2_jpg.rf.5eefb528bf16e6a1c27b613ee2e8b2b3.jpg,500,500,speaking,229,96,317,278
help10_jpeg_jpg.rf.5f08a89c764c13d880c1517fd324da1e.jpg,500,500,hand-gestures,180,324,256,426
20230602_192359_mp4-28_jpg.rf.5f0a166d6f134250851ff5004c9eb50d.jpg,500,500,head-turn,194,118,324,250
20230602_192728_mp4-37_jpg.rf.5f7f63664cad473816874fa939542cd5.jpg,500,500,hand-gestures,240,40,326,190
20230517_174215_mp4-1_jpg.rf.5fa44341b2f2c16eafb786c5d1a71fbe.jpg,500,500,standing-walking,0,61,75,498
VID20230603083955_mp4-72_jpg.rf.5f8f51fb75a1234477b494e9e0dcf23d.jpg,500,500,phone-holding,182,268,216,302
VID20230603083955_mp4-72_jpg.rf.5f8f51fb75a1234477b494e9e0dcf23d.jpg,500,500,head-turn,77,192,157,272
VID20230603083955_mp4-72_jpg.rf.5f8f51fb75a1234477b494e9e0dcf23d.jpg,500,500,head-turn,418,134,486,234
VID20230603083955_mp4-72_jpg.rf.5f8f51fb75a1234477b494e9e0dcf23d.jpg,500,500,speaking,322,278,340,294
20230517_174215_mp4-13_jpg.rf.5fab2b5cd1b8bdb43aaad2e67ffb3ae5.jpg,500,500,standing-walking,75,219,500,350
20230517_174215_mp4-13_jpg.rf.5fab2b5cd1b8bdb43aaad2e67ffb3ae5.jpg,500,500,standing-walking,159,109,221,482
0P1-90-_jpg.rf.5f24469769eeea3d182f1f5ccc9da462.jpg,500,500,phone-holding,205,404,353,500
20230602_192714_mp4-2_jpg.rf.5ee43305771ba26956fa5d2993085513.jpg,500,500,hand-gestures,282,198,356,320
image2001_42_jpg.rf.6020a0d5d212c6fcd6226c6fc1fa80a9.jpg,500,500,speaking,0,0,500,500
6thank_you_png_jpg.rf.5fb7930f6ba6c6e9e73fba6a9786ef6d.jpg,500,500,hand-gestures,222,152,366,270
20230517_174119_mp4-0_jpg.rf.5f9216f5ed74f643f1405fe92656e16d.jpg,500,500,phone-holding,324,272,366,353
20230602_192359_mp4-54_jpg.rf.6014ab5f7db9d1eb5b1a3058379935ea.jpg,500,500,head-turn,192,54,276,270
VID20230603083955_mp4-88_jpg.rf.6012a38850ddf9f895c807366ccfeef1.jpg,500,500,head-turn,258,128,288,184
VID20230603083955_mp4-88_jpg.rf.6012a38850ddf9f895c807366ccfeef1.jpg,500,500,head-turn,276,192,306,236
VID20230603083955_mp4-88_jpg.rf.6012a38850ddf9f895c807366ccfeef1.jpg,500,500,standing-walking,234,130,294,354
VID20230603083955_mp4-88_jpg.rf.6012a38850ddf9f895c807366ccfeef1.jpg,500,500,head-turn,96,152,160,250
VID20230603083955_mp4-88_jpg.rf.6012a38850ddf9f895c807366ccfeef1.jpg,500,500,standing-walking,175,141,257,353
VID20230603083955_mp4-71_jpg.rf.602359b0f77d815ef5d65d441d46b1c5.jpg,500,500,head-turn,358,113,424,204
VID20230603083955_mp4-71_jpg.rf.602359b0f77d815ef5d65d441d46b1c5.jpg,500,500,head-turn,33,188,95,264
VID20230603083955_mp4-71_jpg.rf.602359b0f77d815ef5d65d441d46b1c5.jpg,500,500,head-turn,254,226,282,276
VID20230603083955_mp4-71_jpg.rf.602359b0f77d815ef5d65d441d46b1c5.jpg,500,500,speaking,259,245,274,270
VID20230603083955_mp4-71_jpg.rf.602359b0f77d815ef5d65d441d46b1c5.jpg,500,500,phone-holding,118,255,143,295
20230517_174015_mp4-8_jpg.rf.601f2f28b50b0be0066df7d6c61a96b2.jpg,500,500,showing-paper,175,227,229,286
20230517_174015_mp4-8_jpg.rf.601f2f28b50b0be0066df7d6c61a96b2.jpg,500,500,showing-paper,273,258,318,336
20230602_192728_mp4-41_jpg.rf.5f6bcad91aa74a9d211d5ed06ffe7b3b.jpg,500,500,hand-gestures,285,57,361,248
image2000_156_jpg.rf.6040ad355603e5f8c64136560b853709.jpg,500,500,speaking,0,0,500,500
20230602_192728_mp4-5_jpg.rf.5efff30b219a8de7cf9f880f02a448d5.jpg,500,500,hand-gestures,229,59,282,170
224_jpg.rf.5fe6959184384b2677ca9e77cb64ad6c.jpg,500,500,eyes-away,153,180,373,252
20230517_174031_mp4-18_jpg.rf.604723b8a137ba28f6ad251a7b15e5fa.jpg,500,500,showing-paper,220,203,264,273
20230517_174031_mp4-18_jpg.rf.604723b8a137ba28f6ad251a7b15e5fa.jpg,500,500,showing-paper,284,214,339,292
20230517_174031_mp4-18_jpg.rf.604723b8a137ba28f6ad251a7b15e5fa.jpg,500,500,showing-paper,288,254,327,370
VID20230603083955_mp4-10_jpg.rf.5f8bc79f9d984cb5ebd7d86e3c590961.jpg,500,500,head-turn,36,156,88,264
VID20230603083955_mp4-10_jpg.rf.5f8bc79f9d984cb5ebd7d86e3c590961.jpg,500,500,head-turn,63,118,141,196
VID20230603083955_mp4-10_jpg.rf.5f8bc79f9d984cb5ebd7d86e3c590961.jpg,500,500,phone-holding,230,252,266,316
VID20230603083955_mp4-10_jpg.rf.5f8bc79f9d984cb5ebd7d86e3c590961.jpg,500,500,phone-holding,116,256,148,290
252_jpg.rf.605d44c143fc377cd74b9758be3d2989.jpg,500,500,eyes-away,137,208,383,279
283_jpg.rf.603aedf1db247f287fe09d75aae52b1b.jpg,500,500,eyes-away,221,184,365,230
20230602_192728_mp4-57_jpg.rf.6093139f42632ff89b8ac5035ffbe6f4.jpg,500,500,hand-gestures,205,38,297,217
229_jpg.rf.60a17a2ec446157fee99aae72f8a2eec.jpg,500,500,eyes-away,222,120,338,208
229_jpg.rf.60a17a2ec446157fee99aae72f8a2eec.jpg,500,500,speaking,292,212,374,290
20230602_192359_mp4-40_jpg.rf.6089171f41059efec02906b73af2a2a5.jpg,500,500,head-turn,170,28,330,188
20230602_192728_mp4-12_jpg.rf.5ec678dc14413f05f76498310467aaac.jpg,500,500,hand-gestures,327,114,372,272
220_jpg.rf.609e5c31c7d47d1a6d75546037ca082d.jpg,500,500,eyes-away,143,186,343,254
VID20230603083955_mp4-84_jpg.rf.60003e65fdc0cba17e1fec07509ae09e.jpg,500,500,head-turn,66,155,124,241
VID20230603083955_mp4-84_jpg.rf.60003e65fdc0cba17e1fec07509ae09e.jpg,500,500,head-turn,278,224,302,274
VID20230603083955_mp4-84_jpg.rf.60003e65fdc0cba17e1fec07509ae09e.jpg,500,500,head-turn,440,164,490,244
VID20230603083955_mp4-84_jpg.rf.60003e65fdc0cba17e1fec07509ae09e.jpg,500,500,eyes-away,442,177,480,223
6_jpg.rf.6084c96b62530e01f9244f02d5c92bbd.jpg,500,500,hand-gestures,10,14,394,448
0P1-34-_jpg.rf.6036ff1e3c1d170b710a6d2d2cfcf8a4.jpg,500,500,phone-holding,217,49,412,459
20230602_193121_mp4-8_jpg.rf.6060cb215f4a345b3bb1027c421b98bc.jpg,500,500,standing-walking,114,128,295,500
20230602_192359_mp4-19_jpg.rf.60aeb3172cbe2b42fad827a10f15eac8.jpg,500,500,head-turn,184,113,288,283
VID20230603083955_mp4-37_jpg.rf.60aa1265f247025fc1cd57ae443d18a2.jpg,500,500,speaking,28,154,44,170
VID20230603083955_mp4-37_jpg.rf.60aa1265f247025fc1cd57ae443d18a2.jpg,500,500,hand-gestures,432,106,458,132
